category,category_id,class_number,comment,post_id,post_name,title,youtube
805 - 4 יחידות - אלגברה מבוא,ch-060-algebra-introduction-4units-yod-bet-805,,נערוך היכרות עם הפונקציה הלוגריתמית בבסיסים שונים ונשווה בינה לבין הפונקציה המעריכית.,4041,כיתה-יב-805-שיעור-13-פונקציה-לוגריתמית,כיתה יב 805 - בני - שיעור 13 - פונקציה לוגריתמית,http://www.youtube.com/watch?v=7A18XhAv7eI
805 - 4 יחידות - אלגברה מבוא,ch-060-algebra-introduction-4units-yod-bet-805,,נתרגל פתרון משוואות עם לוגריתמים,4184,כיתה-יב-805-שיעור-14-משוואות-לוגריתמיות,כיתה יב 805 - בני - שיעור 14 - משוואות לוגריתמיות,http://www.youtube.com/watch?v=VIYWrEC2hmk
805 - 4 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-090-calculus-4-units-yod-bet-805,,מבוא לנגזרות - נלמד מה זו נגזרת של פונקציה ואיך מחשבים נגזרת,4254,כיתה-יב-805-שיעור-01-מבוא-לנגזרות,כיתה יב 805 - בני - שיעור 01 - מבוא לנגזרות,http://www.youtube.com/watch?v=8fyGrIYjOqA
805 - 4 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-090-calculus-4-units-yod-bet-805,,מבוא לנגזרות - נחזור על כמה נוסחאות של נגזרות,4258,כיתה-יב-805-שיעור-02-נוסחאות-של-נגזרות,כיתה יב 805 - בני - שיעור 02 - נוסחאות של נגזרות,http://www.youtube.com/watch?v=Npm9u3ljCOc&feature=youtu.be
דפי תירגול עצמי בחשבון להורדה,ch-010-exercises-heshbon-alef,,,4262,דפי-עבודה-בחשבון,כיתה א - דפי עבודה בחשבון,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-bet,,,4265,כיתה-ב-דפי-עבודה-בחשבון,דפי עבודה בחשבון,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-gimel,,,4267,כיתה-ג-דפי-עבודה-בחשבון,כיתה ג - דפי עבודה בחשבון,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-daled,,,4269,כיתה-ד-דפי-עבודה-בחשבון,כיתה ד - דפי עבודה בחשבון,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-hey,,,4271,כיתה-ה-דפי-עבודה-בחשבון,כיתה ה - דפי עבודה בחשבון,
805 - דפי נוסחאות להורדה - 4 יחידות,ch-055-formulas-yod-bet-4-units-805,,,4278,דף-נוסחאות-להורדה-4-יחידות,דף נוסחאות להורדה - 4 יחידות,
804 - 4 יחידות - דפי נוסחאות,ch-060-formulas-yod-4-units-804,,,4363,804-4-יחידות-אלגברה-דפי-נוסחאות,804 - 4 יחידות - אלגברה - דפי נוסחאות,
805 - דפי נוסחאות להורדה - 4 יחידות,ch-055-formulas-yod-bet-4-units-805,,,4370,כיתה-יב-נוסחאות-4-יחידות,כיתה יב - נוסחאות 4 יחידות,
804 - 4 יחידות - דפי נוסחאות,ch-050-formulas-yod-alef-4-units-804,,,4373,804-4-יחידות-דפי-נוסחאות-להורדה,804 - 4 יחידות - דפי נוסחאות להורדה,
804 - 4 יחידות - דפי נוסחאות,ch-060-formulas-yod-4-units-804,,,4376,804-4-יחידות-דפי-נוסחאות-להורדה-2,804 - 4 יחידות - אלגברה - דפי נוסחאות,
805 - דפי נוסחאות להורדה - 4 יחידות,ch-055-formulas-yod-bet-4-units-805,,,4382,804-4-יחידות-אלגברה-דפי-נוסחאות-2,804 - 4 יחידות - אלגברה - דפי נוסחאות,
805 - 4 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-090-calculus-4-units-yod-bet-805,,"נכיר את הקבוע e, ונלמד על נגזרות של פונקציות מעריכיות ולוגריתמיות בבסיס e.",4385,805-כיתה-יב-שיעור-3א-נגזרות-של-לוגריתמים-ו,כיתה יב 805 - בני - שיעור 03א - נגזרות של לוגריתמים וחזקות,http://www.youtube.com/watch?v=58JqWa3eL9Y
805 - 4 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-090-calculus-4-units-yod-bet-805,,המשך לימוד נגזרות של פונקציות מעריכיות ולוגריתמיות בבסיס e.,4389,כיתה-יב-805-שיעור-3ב-נגזרות-של-לוגריתמים-ו,כיתה יב 805 - בני - שיעור 03ב - נגזרות של לוגריתמים וחזקות,http://www.youtube.com/watch?v=50m8pQ7RlEE
805 - 4 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-090-calculus-4-units-yod-bet-805,,חלק ג - נשלים את התמונה לנגזרות של פונקציות מעריכיות ולוגריתמיות בבסיס כלשהו.,4391,כיתה-יב-805-שיעור-3ג-נגזרות-של-לוגריתמים-ו,כיתה יב 805 - בני - שיעור 03ג - נגזרות של לוגריתמים וחזקות,http://www.youtube.com/watch?v=DPN7CTtthfQ
805 - 4 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-090-calculus-4-units-yod-bet-805,,נפתור תרגיל בגרות הקשור למציאת מינימום של מנה של פונקציות מעריכיות,4393,כיתה-יב-805-שיעור-4-תרגיל-מינימום-פונקציה,כיתה יב 805 - בני - שיעור 04 - תרגיל מינימום פונקציה מעריכית,http://www.youtube.com/watch?v=XOxbPBFfRSI
805 - 4 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-090-calculus-4-units-yod-bet-805,,"נפתור תרגיל בגרות של חקירת פונקציה לוגריתמית. חלק א' - נמצא תחום הגדרה, ונחליף את בסיס הלוג של הפונקציה",4403,כיתה-יב-805-שיעור-05א-תרגיל-חקירת-פונקציה,כיתה יב 805 - בני - שיעור 05א - תרגיל חקירת פונקציה,http://www.youtube.com/watch?v=scGepoRyrBY
805 - 4 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-090-calculus-4-units-yod-bet-805,,נפתור תרגיל בגרות של חקירת פונקציה לוגריתמית. חלק ב' - נפתור נגזרת של פונקציה לוגריתמית,4406,כיתה-יב-805-שיעור-5ב-תרגיל-חקירת-פונקציה,כיתה יב 805 - בני - שיעור 05ב - תרגיל חקירת פונקציה,http://www.youtube.com/watch?v=NXTkudLXJnc
805 - 4 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-090-calculus-4-units-yod-bet-805,,נפתור תרגיל בגרות של חקירת פונקציה לוגריתמית. חלק ג' - נפתור את ערך הפונקציה בערכי X מסויימים,4409,כיתה-יב-805-שיעור-5ג-תרגיל-חקירת-פונקציה,כיתה יב 805 - בני - שיעור 05ג - תרגיל חקירת פונקציה,http://www.youtube.com/watch?v=EiGlIltgbtU
חשבון מבחנים,ch-140-tests-heshbon-alef,,נתמקד בסדרות עולות ויורדות  ונסביר באמצעות תרגילים כיצד למצוא את הפרש הסדרה,4423,כיתה-א-שיעור-01-ב-מבחן-סדרות,כיתה א - שיעור 01 ב - מבחן - סדרות,http://www.youtube.com/watch?v=63lZt3bDdNo
חשבון מבחנים,ch-140-tests-heshbon-alef,,נמצא מספרים זוגיים גדולים ממספרים אי זוגיים וההיפך.,4425,כיתה-א-שיעור-01-ג-מבחן-אי-שיוויון,כיתה א - שיעור 01 ג - מבחן - אי שיוויון,http://www.youtube.com/watch?v=qhjjN5x0A-U
חשבון מבחנים,ch-140-tests-heshbon-alef,,"נתאים סימנים מקובלים למספרים גדולים, קטנים ושווים",4427,כיתה-א-שיעור-02-א-מבחן-התאמת-סימנים-גדול,"כיתה א - שיעור 02 א - מבחן - התאמת סימנים גדול, קטן, שווה",http://www.youtube.com/watch?v=CRWhPjYPv9c
חשבון מבחנים,ch-140-tests-heshbon-alef,,נמצא מספרים גדולים וקטנים ממספרים נתונים בעזרת ישר המספרים,4429,כיתה-א-שיעור-02-ב-מבחן-מספרים-גדולים-ממס,כיתה א - שיעור 02 ב - מבחן - מספרים גדולים ממספר נתון,http://www.youtube.com/watch?v=tzfyKW7gOm4
חשבון מבחנים,ch-140-tests-heshbon-alef,,לצורך פתרון תרגילי חיבור וחיסור נשתמש בישר המספרים,4432,כיתה-א-שיעור-02-ג-מבחן-חיבור-וחיסור-עד-10,כיתה א - שיעור 02 ג - מבחן - חיבור וחיסור עד 10,http://www.youtube.com/watch?v=Tvzz9n6PPKc
חשבון מבחנים,ch-140-tests-heshbon-alef,,נשתמש בישר המספרים בחישוב תרגילי החיבור והחיסור,4434,כיתה-א-שיעור-02-ד-מבחן-חיבור-וחיסור-עד-20,כיתה א - שיעור 02 ד - מבחן - חיבור וחיסור עד 20,http://www.youtube.com/watch?v=Y5nVef5sKSk
חשבון מבחנים,ch-140-tests-heshbon-alef,,נפתור שאלות חיבור וחיסור עם השלמת המספרים החסרים בתרגילים,4436,כיתה-א-שיעור-03-א-מבחן-משוואה-ואי-שיוויון,כיתה א - שיעור 03 א - מבחן - משוואה ואי שיוויון,http://www.youtube.com/watch?v=s9oh2I_CaGo
חשבון מבחנים,ch-140-tests-heshbon-alef,,נלמד כיצד לחבר עשרות שלמות בעזרת ישר המספרים,4438,כיתה-א-שיעור-03-ב-מבחן-חיבור-וחיסור-בעשר,כיתה א - שיעור 03 ב - מבחן - חיבור וחיסור בעשרות,http://www.youtube.com/watch?v=Z77xLgbMPp0
חשבון מבחנים,ch-140-tests-heshbon-alef,,נפתור תרגילי חיבור וחיסור בעזרת ישר המספרים,4440,כיתה-א-שיעור-03-ג-מבחן-חיבור-וחיסור-עד-10,כיתה א - שיעור 03 ג - מבחן - חיבור וחיסור עד 10,http://www.youtube.com/watch?v=wbxc7Rlzyl8
חשבון מבחנים,ch-140-tests-heshbon-alef,,נלמד כיצד להבין ולפתור שאלות מילוליות בחיסור,4443,כיתה-א-שיעור-04-א-מבחן-שאלות-מילוליות-ח,כיתה א - שיעור 04 א - מבחן - שאלות מילוליות - חיסור עד 10,http://www.youtube.com/watch?v=OpQQLtTPM8E
חשבון מבחנים,ch-140-tests-heshbon-alef,,נלמד כיצד להבין ולפתור שאלות מילוליות בחיבור,4445,כיתה-א-שיעור-04-ב-מבחן-שאלות-מילוליות-ח,כיתה א - שיעור 04 ב - מבחן - שאלות מילוליות -  חיבור עד 20,http://www.youtube.com/watch?v=ZETqShG9RXk
חשבון מבחנים,ch-140-tests-heshbon-alef,,נפתור שאלה מילולית בנושא זוגות ולפי סידור הזוגות נמצא האם המספר הנתון זוגי או אי-זוגי,4447,כיתה-א-שיעור-04-ג-מבחן-שאלות-מילוליות-מס,כיתה א - שיעור 04 ג - מבחן - שאלות מילוליות - מספרים זוגיים,http://www.youtube.com/watch?v=h8mLlGDFyaM
חשבון מבחנים,ch-140-tests-heshbon-alef,,נלמד לפתור שאלות מילוליות בעזרת ציור של מטבעות של 1 ש''ח,4449,כיתה-א-שיעור-04-ד-מבחן-שאלות-מילוליות-ח,כיתה א - שיעור 04 ד - מבחן - שאלות מילוליות -  חיסור עד 10,http://www.youtube.com/watch?v=quzoUFEeybQ
חשבון מבחנים,ch-140-tests-heshbon-alef,,נלמד להשלים מספרים חסרים בסדרה בהתאם להפרש הסדרה,4451,כיתה-א-שיעור-05-א-מבחן-סדרות,כיתה א - שיעור 05 א - מבחן - סדרות,http://www.youtube.com/watch?v=b9xpYNFMphY
חשבון מבחנים,ch-140-tests-heshbon-alef,,נלמד לפתור תרגילי חיבור וחיסור בעזרת מטבעות,4453,כיתה-א-שיעור-05-ב-מבחן-חיבור-וחיסור-עד-10,כיתה א - שיעור 05 ב - מבחן - חיבור וחיסור עד 10,http://www.youtube.com/watch?v=qBvCade0EtY
חשבון מבחנים,ch-140-tests-heshbon-alef,,נלמד מה הם מספרים אי-זוגיים וכיצד לזהות אותם מתוך רשימה של מספרים,4455,כיתה-א-שיעור-05-ג-מבחן-מספרים-אי-זוגיים,כיתה א - שיעור 05 ג - מבחן - מספרים אי-זוגיים,http://www.youtube.com/watch?v=4VvDSwFINz0
חשבון מבחנים,ch-140-tests-heshbon-alef,,נלמד כיצד להשלים מספרים חסרים בתרגילי חיבור וחיסור בעזרת מטבעות,4457,כיתה-א-שיעור-05-ד-מבחן-משוואות,כיתה א - שיעור 05 ד - מבחן - משוואות,http://www.youtube.com/watch?v=W8Y9o_fjZ0U
חשבון מבחנים,ch-140-tests-heshbon-alef,,נלמד כיצד להשתמש ברשימה נתונה על מנת להמציא תרגילים,4459,כיתה-א-שיעור-05-ה-מבחן-המצאת-תרגילים,כיתה א - שיעור 05 ה - מבחן - המצאת תרגילים,http://www.youtube.com/watch?v=lX3_Ku4gXw4
חשבון מבחנים,ch-140-tests-heshbon-alef,,נמצא 2 מחוברים כאשר נתונה לנו התוצאה ונראה אפשרויות שונות לפתרון התרגיל,4461,כיתה-א-שיעור-05-ו-מבחן-המצאת-תרגיל-לתוצא,כיתה א - שיעור 05 ו - מבחן - המצאת תרגיל לתוצאה נתונה,http://www.youtube.com/watch?v=7SjeYJEBfgQ
חשבון מבחנים,ch-140-tests-heshbon-alef,,מציאת 2 מספרים זהים המרכיבים מספרים זוגיים נתונים,4463,כיתה-א-שיעור-06-א-מבחן-מספרים-זוגיים,כיתה א - שיעור 06 א - מבחן - מספרים זוגיים,http://www.youtube.com/watch?v=6v8-27sE6oQ
חשבון מבחנים,ch-140-tests-heshbon-alef,,נתונים תרגילי חיבור וחיסור ובהם נעלמים ויש צורך למצוא את המספר החסר בכל תרגיל.,4465,כיתה-א-שיעור-06-ב-מבחן-משוואות-חיבור-וחיס,כיתה א - שיעור 06 ב - מבחן - משוואות חיבור וחיסור עד 20,http://www.youtube.com/watch?v=5ALDBbWKGjc
חשבון מבחנים,ch-140-tests-heshbon-alef,,נפתור תרגיל עם מציאת כל המספרים האי-זוגיים שקטנים מ-13,4468,כיתה-א-שיעור-06-ג-מבחן-מספרים-אי-זוגיים-ק,כיתה א - שיעור 06 ג - מבחן - מספרים אי זוגיים קטנים מ...,http://www.youtube.com/watch?v=SmCszxmCSkA
חשבון מבחנים,ch-140-tests-heshbon-alef,,נלמד כיצד לפתור תרגיל חיבור עם נעלמים,4470,כיתה-א-שיעור-06-ד-מבחן-משוואות-חיבור-עד-10,כיתה א - שיעור 06 ד - מבחן - משוואות חיבור עד 10,http://www.youtube.com/watch?v=FJZLNUkHnNw
חשבון מבחנים,ch-140-tests-heshbon-alef,,נפתור סיפורים חשבוניים בנושא חיבור ונמחיש את דרך הפתרון בעזרת ציורים מתאימים,4472,כיתה-א-שיעור-07-א-מבחן-שאלות-מילוליות,כיתה א - שיעור 07 א - מבחן - שאלות מילוליות בחיבור,http://www.youtube.com/watch?v=rbGWDHpYyJo
